,product_name,energy_100g,sugars_100g,fiber_100g,proteins_100g,sodium_100g,saturated-fat_100g,nutrition-score-fr_100g,nutrition_grade_fr
199490,4 quenelles fraîches de brochet,841.3,0.4,,11.1,0.5118110236220471,6.0,12.0,d
209270,Gratin d'endives Au Jambon,523.0,5.7,0.0,5.5,0.299212598425197,4.7,6.0,c
259867,Fromage mi chevre Les Croises 26%mg laits pasteurises,1268.0,0.5,0.0,19.0,0.590551181102362,18.0,19.0,e
202867,Chips à l'ancienne Nature,2438.0,0.4,4.5,6.0,0.5118110236220471,3.1,10.0,c
245394,Jambon fumé à poêler ou à griller,,,,,,,,
271650,Tisane glacée bio Grande - Cassis - Menthe poivrée,138.0,7.5,0.2,0.3,0.0078740157480315,0.0,10.0,e
317270,Herbamare bouillon,1277.0,12.6,,1.7,19.2125984251968,9.9,24.0,e
214094,Asperges Blanches moyennes,52.0,0.9,,0.7,0.425196850393701,0.1,-1.0,a
268026,100% pure jus orange,205.0,11.0,0.8,0.7,0.0,0.0,14.0,e
272225,Pain complet de Seigle,,,,,,,,
200492,Cassoulet de Castelnaudary à l'Oie,582.0,0.5,2.9,11.0,0.47244094488189003,2.3,-1.0,a
194590,Lion,1602.0,78.1,6.5,4.2,0.21,1.2,12.0,d
202043,Pâte à Sucre,1652.0,87.0,,0.0,0.0,2.3,16.0,d
230320,Croûtons,2067.0,3.9,0.0,10.0,0.9842519685039369,2.2,18.0,d
184602,Beurre De Bretagne,3038.0,0.6,0.0,0.8,0.8031496062992131,57.0,27.0,e
289062,Chips de pomme bio,1516.0,69.6,11.0,2.2,0.0118110236220472,0.3,9.0,c
215729,Yab saveur Fraise,301.0,12.0,,3.1,0.031496062992126,0.9,1.0,b
113782,Chouquette x10,,,,,,,,
266255,Pause Snack Thon Oeuf,1080.0,2.1,,11.8,0.38582677165354295,1.0,2.0,b
229213,Clair'Fruits Figue,711.0,39.3,1.2,0.8,0.00196850393700787,0.0,9.0,c
330285,Ruskea Riisinuudeli,1498.0,0.0,2.8,7.2,0.0,0.0,-3.0,a
196468,Excellence Dark Sea Salt,,,,,,,,
216508,Iced Tea saveur Tropical,111.0,6.5,,0.5,0.00393700787401575,0.1,9.0,d
270112,La Mousse Pur Canard bien élevée (+25% gratuit),1687.0,1.5,,9.5,0.62992125984252,12.7,21.0,e
231581,2 Lingots aux noix de Saint-Jacques* - surgelés,785.0,2.8,2.1,8.3,0.402,6.8,10.0,c
264487,Cacahuetes enrobees craquantes gout bacon 1 x,2000.0,8.9,,15.3,0.78740157480315,2.8,16.0,d
234904,Palets Bretons,2167.0,26.9,,5.5,0.47244094488189003,19.5,26.0,e
242189,Jus de légumes bio,92.0,4.3,0.3,0.7,0.23622047244094502,0.0,-1.0,b
261423,Wrap Nature,1372.0,2.6,2.3,9.4,0.3543307086614171,0.9,-1.0,a
276715,Vin rouge Bio Saint Julien des Bugadelles Pays d'Oc 3L,,,,,,,,
280582,Sauce soja,423.0,3.8,1.4,9.7,3.66141732283465,0.0,22.0,e
260101,Beurre extra  fin,3033.0,0.6,0.0,0.7,0.78740157480315,55.0,27.0,e
194012,Taillefine® (0% MG) Pamplemousse (4 pots) 500 g,214.0,7.1,0.49,4.8,0.07,0.05,-1.0,a
257969,Galettes rhum raisins,2100.0,25.0,1.8,5.7,0.31496062992126,15.0,22.0,e
304851,Pâtes Capellini Soubry,1481.0,3.5,2.5,11.8,0.00984251968503937,0.1,-4.0,a
231995,Cornichons extra-fins aux 5 épices et aromates,68.0,0.0,,1.2,0.590551181102362,0.2,1.0,b
300877,Nākd,1552.0,42.9,6.3,18.4,0.23622047244094502,2.0,11.0,d
200536,Champagne Charles VII brut rosé,,,,,,,,
217719,Huile de tournesol,3700.0,0.0,0.0,0.0,0.0,11.0,11.0,d
335858,Kalimero al cioccolato,1950.0,36.59,3.15,5.55,0.125984251968504,10.36,20.0,e
193734,Brasserie Burger à la farine complète,1172.0,3.8,5.4,8.7,0.476377952755905,0.5,-2.0,a
188185,Dessert Soja Chocolat saveur Noisette,,,,,,,,
205172,Knacks d'Alsace bio,1440.0,0.9,,12.0,0.78740157480315,12.0,22.0,e
239440,Pâté Normand au Camembert d'Isigny,1017.0,0.5,,14.5,0.7362204724409449,7.9,18.0,d
257610,Fromages râpés spécial pizza,577.0,1.0,,27.0,0.346456692913386,16.0,14.0,d
183747,Oeuf gourmand lait & éclats de caramel,2377.0,52.0,0.0,6.3,0.110236220472441,22.0,28.0,e
217631,Cœurs d'artichauts,109.0,1.0,2.9,1.8,0.275590551181102,0.0,-7.0,a
185424,Boudin noir aux oignons,869.0,1.8,,12.7,0.433070866141732,5.8,11.0,d
243687,Sablés Rhum Raisins,2088.0,26.0,1.5,5.9,0.295275590551181,15.0,22.0,e
194820,Légumes et Vermicelles,138.0,1.4,1.1,0.9,0.303149606299213,0.4,2.0,b
289354,Beautysweeties Fruchtgummi-bärchen,1402.0,35.0,0.0,0.1,0.00393700787401575,77.0,21.0,e
228840,Sauce samouraï,2200.0,4.9,,1.5,1.02362204724409,4.2,21.0,e
239938,Crevettes Bio Delpierre,452.0,,,24.3,,,,
273666,"Parmigiano reggiano au lait cru râpé CASA AZZURRA, 28% de MG",1682.0,0.0,0.0,32.0,0.62992125984252,20.0,21.0,e
275972,Cèpes,,,,,,,,
304711,Corsendonk,,,,,,,,
266575,Lardons fumés,1054.0,1.0,,17.0,0.9842519685039369,7.8,20.0,e
348583,Sun Tea,17.0,0.5,,0.5,0.0,0.0,,
194564,Lait concentré sucré,1359.0,55.0,0.0,7.5,0.102362204724409,5.0,19.0,e
201644,Sauce Béchamel,556.0,5.8,0.0,3.0,0.275590551181102,70.0,15.0,d
229808,Saucisses de Volaille,897.0,0.6,,16.0,0.62992125984252,7.4,15.0,d
274098,Onctueux de Caramel au Beurre salé au sel de Guérande,1682.0,62.6,,1.1,0.461,8.44,28.0,e
242798,Confiture de groseille,1046.0,55.0,,0.8,0.0,0.0,12.0,d
269432,Jambon Cuit Choix Découenné dégraissé,490.0,2.0,,19.0,1.22047244094488,1.5,12.0,d
218123,Haricots Blancs cuisinés graisse d'oie,473.0,1.7,6.9,4.9,0.334645669291339,1.1,-3.0,a
241097,Bacon fumé,553.0,0.7,,23.0,1.1811023622047199,1.6,12.0,d
323119,carottes,113.0,3.4,2.2,0.7,0.0236220472440945,0.5,-3.0,a
144328,HopBot IPA,,,,,,,,
213586,Lardons nature,1026.0,0.5,,15.9,0.87007874015748,7.3,19.0,e
207962,Mayonnaise à la moutarde de Dijon,2996.0,2.0,,1.3,0.62992125984252,9.0,22.0,e
220000,100% pur jus Pomme Pêche Abricot,180.0,9.8,1.0,0.3,0.0,0.0,2.0,c
294840,Kellogg's Frosties Bars,1720.0,32.0,1.4,6.4,0.295275590551181,7.5,21.0,e
243521,Émincés de Thon Albacore,444.0,0.3,0.0,25.0,1.1811023622047199,0.3,11.0,d
210479,Moutarde de Bourgogne IGP,377.0,2.5,,7.1,2.59842519685039,0.8,11.0,d
338562,"Kit pour burritos, recette douce",1009.0,6.6,2.0,7.0,0.893700787401575,0.8,11.0,d
213863,Miel fruité,1431.0,74.6,,0.5,0.0078740157480315,0.1,14.0,d
232453,Pomme Verte & Vanille,1445.0,85.0,,0.0,0.0,0.0,20.0,e
228344,Colin Alaska,291.0,0.0,,16.0,0.078740157480315,0.2,-5.0,a
265170,Pizza pâte fine Jambon fromage,890.0,5.4,3.1,9.8,0.722,3.9,10.0,c
282899,Barres de céréales au chocolat,1763.0,29.7,4.4,7.7,0.5589999999999999,4.6,16.0,d
265635,Tarte au citron meringuee mmm!,1478.0,31.8,1.5,4.4,0.047244094488189003,9.4,18.0,d
267511,Douceur de blé,1560.0,4.7,,11.7,0.0,0.2,0.0,b
261958,Biscuits fourrés figue,1694.0,46.0,3.7,4.4,0.0984251968503937,3.9,14.0,d
239280,Bonbons arôme violette,984.0,0.0,0.8,0.5,0.0,0.0,1.0,b
267749,Crème brûlée aux œufs frais,933.0,20.0,0.0,4.4,0.0433070866141732,8.4,14.0,d
189962,Andouillette panée,,,,,,,,
264425,Ratatouille cuisinée,285.0,5.4,2.0,1.5,0.3543307086614171,0.5,2.0,b
231880,Huile d'olive vierge bio,3404.0,0.0,0.0,0.0,0.0,15.6,12.0,d
227556,Jambon-Comté,987.0,2.9,,11.5,0.590551181102362,3.8,11.0,d
232891,Crunchy Chocolat Noir,1900.0,14.9,8.1,8.1,0.00393700787401575,4.3,7.0,c
202003,Coriandre de France,,,,,,,,
213659,Barres céréales Fruits rouges,1632.0,23.1,,5.8,0.220472440944882,0.6,11.0,d
224953,Emmental Bio (29% MG),1608.0,0.5,,29.0,0.275590551181102,19.0,12.0,d
350293,Yogur Vegetal De Coco Y Mango 125ML Bio - Abbot Kinneys,653.0,4.1,,1.5,0.133858267716535,12.6,12.0,d
208504,Box Penne Bolognaise,140.0,2.8,1.6,7.7,0.23622047244094502,1.5,-3.0,a
216164,Crik'Crak Goût Fromage,2090.0,1.8,,6.0,1.1179999999999999,2.4,18.0,d
257269,Riz long grain,1502.0,0.0,0.0,7.4,0.0078740157480315,0.0,0.0,b
335855,Piadina sottile,1289.0,1.5,3.0,7.3,0.708661417322835,1.1,7.0,c
196765,"Schneider, Gnocchis a l'alsacienne, la barquette de",619.0,2.0,,3.0,0.590551181102362,0.2,6.0,c
269312,Harder Caramel Café,1586.0,5.0,1.6,81.9,0.0,0.5,-2.0,a
176526,Duo twists,,,,,,,,
271285,Nectar de poires williams,230.0,11.04,1.7,0.24,0.0,0.02,14.0,e
212521,Feuilles de nori,1774.0,29.9,0.0,49.5,0.590551181102362,5.3,22.0,e
209751,Café Classique,,,,,,,,
265516,Sardines a l'ancienne a l'huile d'olive mmm!,895.0,0.0,,22.0,0.393700787401575,3.0,3.0,c
227849,Saucisson fumé à l'ail,1160.0,0.0,0.0,14.5,1.08,9.0,21.0,e
271448,"Salade Repas orecchiette au thon et ses petits légumes, vinaigrette aux herbes",494.0,1.8,,9.7,0.15748031496063,0.4,-3.0,a
254577,Noix de St Jacques façon Bretonne,727.0,3.8,,9.0,0.374015748031496,6.3,12.0,d
337984,Moutarde aromatisée fine et douce,,,,,,,,
281753,Pâtes à Tartiner Bio,2682.0,30.0,4.2,13.0,0.118110236220472,12.0,20.0,e
228899,Blle 1L Lait Pasteurise 1 / 2 Ecreme Bocage Normand,192.0,4.6,,3.2,0.0393700787401575,1.0,0.0,b
225174,Miel d'Oranger,,,,,,,,
213876,"Des de fromage aux herbes, au lait pasteurise de vache, le pot",2414.0,0.5,,8.9,0.669291338582677,10.1,24.0,e
253291,Sorbet Abricot Bergeron,515.0,24.0,0.0,0.6,0.00393700787401575,0.0,6.0,c
202540,Champignons de Paris pieds et morceaux,79.0,0.0,2.1,2.2,0.275590551181102,0.0,0.0,b
209107,Thé Vert,,,,,,,,
216228,Soja fruits mixés,318.0,10.5,1.2,3.1,0.031496062992126,0.3,0.0,b
270566,Ananas,1464.0,73.7,0.0,0.0,7.4803149606299195,0.0,19.0,e
254579,Gambas Nature Décortiqués Cuites,364.0,2.0,0.0,17.4,0.7362204724409449,0.4,4.0,c
231349,Vanille-cookie dough,1172.0,27.3,2.7,3.4,0.0984251968503937,9.5,16.0,d
267383,Petits garnis chèvre tomate,937.0,5.2,3.1,7.2,0.590551181102362,4.2,9.0,c
184879,Nectar de fruit,159.0,9.5,0.0,0.1,0.0,0.0,13.0,e
329873,Capsules de café ,,,,,,,,
264312,cœur de laitue,,,,,,,,
260497,Crème Anglaise,389.0,13.0,0.4,3.4,0.0511811023622047,1.3,2.0,b
273756,Soupe De Poisson,699.0,0.5,,4.5,0.366141732283465,0.3,4.0,c
221572,Cassoulet toulousain,515.0,0.3,4.3,7.5,0.295275590551181,3.8,-2.0,a
304800,Spa duo,75.0,4.4,0.0,0.0,0.0,0.0,6.0,d
237952,Poivre vert,,,,,,,,
185337,Chapelure Dorée,1477.0,5.1,0.01,10.0,0.708661417322835,0.2,12.0,d
262050,Beurre D Isigny,3109.0,0.5,0.0,0.7,0.031496062992126,52.0,18.0,d
214118,Tonic,136.0,8.0,,0.5,0.00393700787401575,0.1,11.0,e
331866,Kinder surprise,2310.0,52.1,,8.1,0.127165354330709,22.6,27.0,e
311690,Thé blanc pêche abricot,,,,,,,,
209979,Infusion Ligne et Equilibre,17.0,0.5,0.0,0.5,0.0,0.0,2.0,c
257323,Noodles saveur Bœuf,1920.0,62.0,0.0,11.0,1.3779527559055098,19.0,35.0,e
250714,Yaourt sur lit de fruits (Poire),410.0,,0.5,3.8,0.05,,,
203261,Assortiment vichy,2284.0,49.0,2.0,8.3,0.19685039370078697,20.0,26.0,e
200870,Le Fruit Orange sans Pulpe,180.0,8.2,,0.7,0.0,0.0,2.0,c
272246,Sauce Pesto avec &quot; Aceto Balsamico di Modena I.G.P.&quot;,2141.0,3.6,,4.5,0.8267716535433071,8.1,23.0,e
245090,Chocapic,1628.0,28.8,6.2,8.1,0.14960629921259802,1.8,7.0,c
244575,Sablés amande & souchet,2213.0,32.0,3.6,6.0,0.271653543307087,7.3,18.0,d
301116,What a Melon Watermelon Water,100.0,5.2,,0.4,0.0393700787401575,0.0,8.0,d
305765,Royale Houblon Cascade IPA,,,,,,,,
220996,Pois chiches,527.0,0.8,6.3,6.8,0.275590551181102,0.3,-5.0,a
252649,Lemon Citronnade Gazeuse Pêche,79.0,4.4,,0.1,0.0118110236220472,0.0,6.0,d
264285,Mmm! Poêlée De Gambas Et Légumes Du Soleil,523.0,3.7,3.0,5.3,0.12992125984252,0.9,-5.0,a
245142,Crêpes  ar vilin goz,1042.0,19.0,,6.5,0.31496062992126,2.6,12.0,d
210968,"Tortellini Jambon, Sauce au jambon cru et au Parmesan",923.0,1.2,,11.0,0.38188976377952705,4.8,5.0,c
278409,Miel Fleurs de Champagne,1280.0,76.2,,0.0,0.0,0.0,13.0,d
352766,Blle Pet 20CL Boisson Orange / Carotte / Citron Pago,184.0,10.0,0.0,0.5,0.0,0.1,14.0,e
311614,Peper Peppadew Gevuld Met Roomkaas,925.0,11.0,1.2,2.7,0.23622047244094502,8.1,13.0,d
237698,acras de morue,862.0,3.3,2.6,13.0,0.669291338582677,0.8,1.0,b
194373,Bloc de Foie Gras de Canard,2104.0,1.6,,6.4,0.433070866141732,23.0,20.0,e
300756,"Petits Pois, Jambon & Poireau",188.0,1.8,1.6,3.1,0.26771653543307106,0.6,-1.0,a
199930,Rocs aux amandes chocolat blanc,2478.0,34.6,,13.7,0.0393700787401575,14.9,24.0,e
197160,Pates d'Alsace Coquilles Les Classiques,1536.0,2.6,3.0,15.0,0.047244094488189003,1.3,-4.0,a
222267,Sauce Tomate Bolognaise - Derniers Stocks,364.0,5.3,1.8,5.2,0.47244094488189003,1.4,3.0,c
180597,Vinaigre Balsamique De Modène,808.0,43.2,0.0,0.8,0.015748031496063,0.0,11.0,d
243198,Mini Croustillant Fromage,1075.0,2.6,0.0,8.5,0.318897637795276,4.9,5.0,c
263065,Pur Jus Multifruits,206.0,11.0,,0.3,0.0118,0.0,5.0,c
195015,Torti Tomates & Épinards,1498.0,4.4,3.5,14.0,0.0196850393700787,0.3,-5.0,a
236489,Creme glacee nougat montelimar,912.0,27.0,0.9,3.9,0.0590551181102362,4.3,10.0,c
237702,Miettes de morue salées,,,,,,,,
184950,Citron Zero,6.0,0.0,,0.1,0.0078740157480315,0.0,1.0,b
222743,Pruneaux d'Agen très gros,962.0,37.9,5.8,2.4,0.00393700787401575,0.1,-1.0,a
265236,Pâte fine Orientale,1077.0,3.3,,11.3,0.5196850393700789,5.5,13.0,d
193641,Mes Cookies aux Pépites de Chocolats,1874.0,35.0,0.0,7.3,0.275590551181102,11.0,25.0,e
237937,12 Crêpes Bretonnes au froment faites à la main,1484.0,36.0,,7.3,0.47244094488189003,2.8,18.0,d
277306,Rillettes de Saumon,,,,,,,,
255601,Salami danois fumé 15 tranches,1616.0,0.0,,22.0,1.5748031496063,13.0,24.0,e
262983,Feuilles De Vigne Farcies,678.0,1.1,,2.1,0.47244094488189003,1.7,7.0,c
253944,Lait Viva Candia,192.0,4.8,0.0,3.2,0.0393700787401575,1.0,0.0,b
272895,Les Rillettes Du Pwatoo Au Canard Et Au Cognac,1912.0,0.1,0.0,12.0,0.31496062992126,16.0,18.0,d
200085,Crêpes Feuilletées Chèvre & Graines de Pavot,1835.0,4.4,,7.0,0.9566929133858271,11.0,25.0,e
300699,Citron & Thé vert,120.0,5.4,,0.1,0.0393700787401575,0.1,8.0,d
320842,Fast hydratation,121.0,5.9,0.0,0.0,0.0708661417322834,0.0,9.0,d
113975,Manchon de poulet à la mexicaine cuit + Pommes de terre,,,,,,,,
257778,Saucisse cuite fumée (x 10),1112.0,0.7,0.6,12.0,0.8267716535433071,9.0,20.0,e
179775,Maasdam tranches (27% MG),1449.0,0.0,0.0,25.0,0.47244094488189003,18.0,14.0,d
260164,Penne Rigate au blé complet,1410.0,3.0,7.5,11.0,0.00984251968503937,0.5,-6.0,a
250900,Baby kiwi,770.0,42.5,1.3,0.6,1.67322834645669,0.1,20.0,e
334187,Ghiott Mandelgebäck 'ghiottini Alle Mandorle' (250g Packung),1648.0,26.4,0.0,9.6,0.248031496062992,6.0,16.0,d
275167,"Tartare saumon citron/persil, transformé en France, barquette de",854.0,0.8,0.0,16.0,0.62992125984252,3.4,11.0,d
346678,Epicerie / Boissons Et Vins / Jus De Légumes,201.0,3.6,0.0,2.8,0.0,0.0,9.0,d
205756,Perles De Potage a L'epeautre,2105.0,0.8,2.9,9.3,0.9842519685039369,2.6,14.0,d
302109,Tapenade de tomates séchées ,755.0,4.9,,3.5,0.433070866141732,1.9,1.0,b
213844,Ananas en tranches au jus d\'ananans,1063.0,14.3,0.0,0.6,0.0,0.5,1.0,b
333330,Huile d'olive vierge extra BIO,,,,,,,,
254946,Boissons aux fruits Ananas Orange Carotte,197.0,10.9,0.1,0.2,0.01,0.1,15.0,e
332922,Giovanni Rana Cured Ham & Cheese Tortelloni,1268.0,5.0,0.0,13.0,0.748031496062992,3.0,14.0,d
177408,Crème Semi Epaisse Gourmande 21% M.G.,,,,,,,,
210100,Noisette,222.0,4.2,1.0,0.6,0.0511811023622047,0.4,-1.0,a
199820,Cherry P!k goût Cerise Acide!,1406.0,47.0,,5.6,0.0669291338582677,0.1,14.0,d
228943,Façon Chorizo fin doux,,,,,,,,
297729,Super High Fibre Muesli,1527.0,31.0,7.1,9.6,0.15748031496063,4.5,10.0,c
192141,Belvita petit déjeuner duo fourré,,,,,,,,
185486,Filets de poulet,448.0,0.0,,24.0,0.0393700787401575,0.5,-4.0,a
259671,Pizza 3 fromages cuite au feu de bois,947.0,2.8,1.9,10.4,0.371259842519685,3.7,2.0,b
265908,Camembert au lait pasteurisé 22 % MG,1163.0,0.5,,20.0,0.591,17.0,14.0,d
238533,Coquille St Jacques recette Bretonne,393.0,3.5,,4.9,0.433070866141732,3.4,5.0,c
266025,Oeufs gros Auchan,607.0,,,12.3,,,,
177338,Cuvée Clara 2011,,,,,,,,
180153,"Pizza Mozzarella, 45 % Fett",1117.0,0.0,0.0,21.0,0.19685039370078697,13.2,15.0,d
215784,Saveur d'Italie - Polenta à base de semoule de maïs,448.0,0.5,,1.9,0.358267716535433,1.8,4.0,c
211566,La Préparation pour Crème Brûlée aux Éclats de Caramel,1211.0,17.0,,4.4,0.0393700787401575,15.0,16.0,d
227782,Truite Fumée au bois de Hêtre,612.0,0.3,,24.2,1.22047244094488,0.9,11.0,d
224517,Mini's pépites de  chocolat au lait,1795.0,25.0,1.2,5.3,0.382,12.0,23.0,e
268098,My mix love apple,2063.0,37.0,4.5,9.8,0.0196850393700787,3.8,12.0,d
247413,Assortiment de chocolats biologiques,2160.0,31.0,,8.0,0.0275590551181102,16.0,22.0,e
284679,Biberli sigir salam dilimli,958.0,1.0,0.0,12.1,0.8661417322834649,9.5,20.0,e
260321,"Petit Pot Mots D'enfant, Fondue De Courgette",293.0,2.4,2.0,2.7,0.0996062992125984,0.3,-2.0,a
205440,Taboulé au poulet roti,753.0,2.3,,6.1,0.326771653543307,0.63,2.0,b
273139,Arbouse Bio,,,,,,,,
247680,Presses De Nature,188.0,6.1,0.0,0.8,0.015748031496063,0.005,2.0,c
177638,Poulet Ranch Ketchup,936.0,4.7,1.7,11.0,0.47244094488189003,2.1,3.0,c
242376,Rillettes du Mans de Porc Fermier Français Label Rouge Maison Prunier,1359.0,,,17.0,,,,
301045,Abra-ca-Debora Sweet Dutch Pancakes,1100.0,11.0,1.4,5.5,0.2,5.4,11.0,d
188509,Rillettes de Thon,1121.0,0.0,0.0,16.0,0.393700787401575,2.0,3.0,c
207705,galettes de légumes- courgettes petits legumes,402.0,3.8,2.8,2.9,,0.5,,
226294,Sauce tomate cuisinée à l'huile de tournesol,362.0,6.9,,0.7,0.708661417322835,0.4,9.0,c
201614,"Tendre Noix, Braisé Doré au Four (4 Tranches + 2 Gratuites) ",476.0,0.7,0.5,21.0,0.8,1.3,5.0,c
229701,Confiture Abricots,971.0,53.4,0.0,0.3,0.015748031496063,0.01,7.0,c
249792,Eco+ - Pur Jus d'Orange,190.0,9.0,0.0,1.0,0.0,0.0,3.0,c
234926,Madeleinettes nature,1603.0,25.1,1.3,5.9,0.551181102362205,1.8,15.0,d
257317,Les risotto aux asperges,1452.0,2.9,1.4,8.5,0.905511811023622,0.6,13.0,d
322973,Tendre noix broche -sel,540.0,0.5,0.4,22.0,0.5708661417322829,1.4,3.0,c
201105,Orange (7+1 gratuite),137.0,,,,0.01,,,
232801,Miso Pur Soja,1004.0,0.0,0.0,22.4,3.8,0.0,12.0,d
197774,Lightlife caractère,1167.0,0.1,0.0,28.0,0.669291338582677,12.5,20.0,e
261848,Pur jus multifruits,201.0,10.7,0.4,0.3,0.00393700787401575,0.0,5.0,c
179255,Sauce tomate bolognaise,,,,,,,,
200455,Bloc de foie gras de canard,1957.0,1.1,,5.5,0.503937007874016,21.1,20.0,e
11384,Almonds Amandes grillées salées,2549.0,4.9,,21.1,0.31496062992126,4.0,14.0,d
187508,Poulet Cuit Fumé Volaé,695.0,0.8,0.0,19.0,0.6062992125984251,2.8,5.0,c
243411,Yaourt Activia Saveur Vanille Et Au Bifidus,423.0,13.5,,4.1,0.031496062992126,1.8,2.0,b
196574,Chocolats Lindt Champs Elysées ,2377.0,50.0,,5.2,0.0511811023622047,19.0,27.0,e
146292,Chocolat Fin Au Lait,544.0,15.0,1.0,1.0,0.0984251968503937,4.5,8.0,c
258897,Déli'light Fromage blanc nature 0%,202.0,4.3,0.0,7.5,0.0433070866141732,0.5,-4.0,a
241537,Mini torsades au beurre,2047.0,3.6,4.3,15.0,0.590551181102362,16.0,17.0,d
347072,Cubes de pommes de terre Épices douces & Aromates,416.0,1.0,2.5,2.0,0.216535433070866,0.2,-1.0,a
224626,Mini-Galettes Pur beurre,2042.0,27.5,1.0,4.7,0.275590551181102,13.1,24.0,e
263699,800G Escalope Cordon Bleu Maxi Forme P?re Dodu,879.0,4.1,0.0,13.0,0.551181102362205,2.5,5.0,c
212805,Polenta au jambon fumé coeur fondant peste rosso,453.0,2.0,1.0,5.6,0.275590551181102,3.4,3.0,c
116201,Chicken Cesar,1146.0,3.7,1.8,10.0,0.393700787401575,14.2,15.0,d
213848,Lentilles Vertes,,,,,,,,
266288,Confit de figues,895.0,44.7,3.0,0.7,0.31496062992126,0.4,10.0,c
304727,Lasagna A Bolognese,2059.0,3.2,,5.7,0.440944881889764,3.5,13.0,d
328411,Style parfums fruits rouges,705.0,0.0,,0.4,0.0,1.7,3.0,c
331795,Grana padano,1665.0,0.0,,33.0,0.590551181102362,18.0,20.0,e
207491,Génoise fourrée cerise,1616.0,60.0,,3.1,0.0748,6.4,20.0,e
179785,Lemon,176.0,10.3,0.0,0.0,0.0,0.01,13.0,e
239459,DESSERT ISSU DES FRUITS MIRABELLES,540.0,30.0,,0.5,0.0196850393700787,0.1,7.0,c
251518,Saucisses de Francfort,,,,,,,,
235917,100% pur jus raisin biologique,334.0,17.3,0.5,0.6,0.0,0.1,10.0,e
314872,Antioxydant,71.0,4.2,0.0,0.0,0.0118110236220472,0.0,6.0,d
202541,Poivre gris moulu,,,,,,,,
280431,2 baguettes fromages,1301.0,3.2,2.1,12.0,0.590551181102362,5.1,12.0,d
195693,Croissance 3,257.0,8.0,0.0,1.7,0.025,1.3,1.0,b
264745,Auchan Bio Purée Carotte 200g,259.0,4.4,0.0,1.0,0.275590551181102,1.5,4.0,c
236960,Spécialité pommes mangues sans sucres ajoutés,276.0,13.0,1.5,0.5,0.0,0.2,0.0,b
248336,Le grand Dani'Pom pomme - poire,263.0,10.8,2.4,0.3,0.0,0.0,-6.0,a
248945,Jambon Beurre,1076.0,2.7,,9.3,0.708661417322835,6.5,16.0,d
234392,Sauce Nantua,250.0,0.4,,1.9,0.31496062992126,2.4,4.0,c
243672,"Petit Munster, au lait des Hautes Vosges",1326.0,0.1,0.0,20.0,0.8,18.0,16.0,d
349608,Anta Flu Eucalyptus Menthol,1611.0,69.0,0.0,0.0,0.00275590551181102,0.0,14.0,d
180836,Thé au citron,3.0,0.02,0.0,0.0,0.0,0.0,,
234790,Houmous aux graines de sésame,1209.0,0.7,3.8,10.6,0.271653543307087,2.0,-3.0,a
251082,Lait Caramel 24 carrés de chocolat,2263.0,53.0,,6.3,0.078740157480315,20.0,26.0,e
216848,Pavé de Merlu blanc sauce Citron riz safrané,510.0,0.5,,6.5,0.22834645669291298,1.0,-1.0,a
202476,Salade Pasta Les Saladières,707.0,2.0,0.0,8.2,0.433070866141732,1.4,2.0,b
307634,Come a Casa Gratin Macaroni,636.0,1.6,1.2,7.1,0.275590551181102,4.3,3.0,c
238064,Crêpes choco noisette & céréales Whaou!,2059.0,31.0,0.0,8.2,0.47244094488189003,9.3,26.0,e
299916,Kellogg's Special K Crunchy Muesli Mela &uva GR 370,1628.0,22.0,9.7,7.8,0.255905511811024,1.1,6.0,c
247407,Orange Confite enrobée de Chocolat Noir,,,,,,,,
229605,16 mini cakes,1686.0,27.8,3.0,5.5,0.15748031496063,3.2,11.0,d
205608,Le saunier de camargue,243.0,0.5,0.0,96.0,39.3700787401575,36.0,20.0,e
238926,Île Gourmande Choco,505.0,15.6,1.6,4.6,0.0944881889763779,2.0,2.0,b
273339,Gelee de piment d'espelette,1088.0,60.0,0.0,0.9,0.0,0.3,13.0,d
255120,Riz parfumé Basmati Carrefour,1506.0,0.2,0.6,8.7,0.0,0.4,-1.0,a
261879,Biscuits petit-déjeuner  Fruits rouges,1920.0,31.3,3.8,6.3,0.208661417322835,9.8,17.0,d
276058,Petits Pots Jeunes Carottes,293.0,1.4,2.2,1.7,0.0118110236220472,0.3,-4.0,a
197065,Jus d'Ananas à base de concentré,219.0,10.7,,0.4,0.0,0.0,6.0,d
222495,Confit De Canard Du Sud Ouest,1289.0,0.0,0.0,23.6,0.590551181102362,8.2,17.0,d
212398,Sauvignon L'Héritage de Carillan 2015,,,,,,,,
231306,Salade à la nordique,669.0,5.9,1.4,6.0,0.208661417322835,2.4,2.0,b
333448,Quadruccini,1981.0,18.2,1.7,4.7,0.0551181102362205,13.1,17.0,d
312033,"Sardines à l'huile de soja aux légumes, piment et épices",870.0,0.11,0.0,26.3,0.3,0.0,0.0,b
336487,Biscuit au citron,1689.0,23.4,2.2,8.2,0.19685039370078697,7.4,16.0,d
288246,Lentilles vertes ,1281.0,2.0,23.0,25.0,0.015748031496063,0.0,-7.0,a
210946,"6 Quenelles Au Brochet, 240 Grammes, Marque Lustucru",992.0,15.0,0.0,8.6,0.31496062992126,16.0,18.0,d
236491,Sorbet gourmand fraise et morceaux,466.0,23.0,0.9,0.6,0.0078740157480315,0.0,5.0,c
